name,post,address,lat,lng,monday,tuesday,wednesday,thursday,friday,saturday,sunday,tel,fax
神戸元町調剤薬局,650-0022,兵庫県神戸市中央区元町通3丁目1番20号 元町ＭＫビル1階,34.6874353,135.1865875,,,,,,,,078-325-3001,078-325-3002
サンドラッグ御坊調剤薬局,644-0002,和歌山県御坊市薗98-1,33.8959513,135.1535622,,,,,,,,0738-52-5250,0738-52-5251
サンドラッグ伊丹中野北調剤薬局,664-0029,兵庫県伊丹市中野北4丁目5番25号,34.7918865,135.3792376,,,,,,,,072-744-1313,072-744-1314
ドラッグトップス古正寺薬局,940-2103,新潟県長岡市古正寺町20-1,37.4528172,138.8184759,,,,,,,,0258-29-5080,0258-29-5048
ドラッグトップス新通店,950-2035,新潟県新潟市新通1057,37.8602567,138.9495207,,,,,,,,025-211-1177,025-211-1188
ドラッグトップス新保店,940-0876,新潟県長岡市新保町1346-1,37.4674349,138.8677301,,,,,,,,0258-25-6777,0258-25-6776
ドラッグトップス新津薬局,956-0035,新潟県新潟市秋葉区程島1865-1,37.78628,139.1154724,,,,,,,,0250-21-0885,0250-21-0885
ドラッグトップス小針薬局,950-2022,新潟県新潟市西区小針4-14-7,37.8863098,138.9954566,,,,,,,,025-230-1390,025-230-1390
サンドラッグ西岡薬局,062-0033,北海道札幌市豊平区西岡3条5丁目4番10号,43.0156239,141.3875132,,,,,,,,011-826-3135,011-826-3135
サンドラッグ北３４条西薬局,001-0034,北海道札幌市北区北３４条西11-3-16,43.1037199,141.3302655,,,,,,,,011-299-9317,011-299-9317
おだいじに薬局芝公園店,105-0012,東京都港区芝大門2-10-2,35.6547464,139.7532391,,,,,,,,03-5733-3238,03-5733-3248
ウエルシアO-GUARD新宿店,160-0023,東京都新宿区西新宿7-10-11,35.6940879,139.6981275,,,,,,,,03-5337-7256,03-5337-7257
川崎西口調剤薬局,212-0014,神奈川県川崎市幸区大宮町15-6,35.531415,139.6924572,,,,,,,,044-544-6689,044-544-6689
ココカラファイン用賀駅前店,158-0097,東京都世田谷区用賀4-11-7　ﾘﾊﾞｰﾚﾌﾟﾗｻﾞ用賀1階,35.6270038,139.6338795,,,,,,,,03-5491-0039,03-6431-0172
さくら薬局上尾二ツ宮店,362-0017,埼玉県上尾市二ツ宮955-1,35.980829,139.602227,,,,,,,,048-778-9343,048-778-9349
日本調剤ミルディス薬局,120-0034,東京都足立区千住3-98　ミルディスⅡ番館,35.7519668,139.8049153,,,,,,,,03-3879-6600,03-3879-0066
ケイポート薬局ホテルエクセレント店,150-0021,東京都渋谷区恵比寿西1-9-5,35.647047,139.7083289,,,,,,,,03-5459-1680,03-5459-1681
南山堂薬局浅草橋駅前店,111-0053,東京都台東区浅草橋1-30-9,35.6983217,139.7865763,,,,,,,,03-5829-8611,03-5829-9225
ココカラファイン薬局都立大学中根店,152-0031,東京都目黒区中根1-6-6　都立大渡辺ﾋﾞﾙ1階,35.617074,139.6754481,,,,,,,,03-5731-1158,03-5731-1158
ウエルシア八王子駅北口店,192-0082,東京都八王子市東町7-6　1F,35.6581626,139.3396589,,,,,,,,042-631-8617,042-631-8618
センター薬局大通東店,060-0041,北海道札幌市大通東3-1-1　ﾄﾙﾁｭﾋﾞﾙ1階,43.0616823,141.3608166,,,,,,,,011-522-9967,011-522-9968
ファーコス薬局渋谷,150-0002,東京都渋谷区渋谷1-24-5　ﾄﾞｸﾀｰｽﾞﾋﾞﾙ,35.6608385,139.7020304,,,,,,,,03-5468-6698,03-5468-6714
大塚雲鶴堂薬局,111-0041,東京都台東区元浅草4-6-4,35.7091293,139.7851646,,,,,,,,03-3841-5634,03-3841-2532
ココカラファイン薬局昭和店,196-0015,東京都昭島市昭和町5-15-17　ｽｸｴｱ昭島1Ｆ,35.7130459,139.3587938,,,,,,,,042-542-5415,042-542-5415
上杉薬局富士見店,354-0002,埼玉県富士見市上南畑240,35.8603716,139.5579474,,,,,,,,049-293-4336,049-293-4339
漢方薬局東京ツヅノ薬局田町店,108-0023,東京都港区芝浦3-1-32　なぎさﾃﾗｽ206,35.644464,139.748707,,,,,,,,03-3452-5001,03-3452-3069
ハロー薬局鷹番店,152-0004,東京都目黒区鷹番3-3-7　ﾌｪﾘｼｱｽ学芸大学1階,35.6281787,139.6857191,,,,,,,,03-5724-3486,03-5724-3486
アイン薬局NEWoMan新宿店,160-0022,東京都新宿区新宿4-1-6　JRﾐﾗｲﾅﾀﾜｰ7階,35.688582,139.7017438,,,,,,,,03-5315-4960,03-5315-4961
いずみ薬局金町店,125-0041,東京都葛飾区東金町1-41-3,35.7706006,139.8715627,,,,,,,,03-3600-6098,03-3600-3928
台場薬局,135-0091,東京都港区台場1-5-7-104,35.6305573,139.7788269,,,,,,,,03-5531-0606,03-5531-0607
そうごう薬局高田駅前店,223-0065,神奈川県横浜市港北区高田東3-1-8,35.5500036,139.6199281,,,,,,,,045-716-8411,045-716-8412
薬マツモトキヨシ浅草橋駅前店,111-0053,東京都台東区浅草橋1-18-10,35.6977083,139.7861868,,,,,,,,03-3863-9225,03-3863-9225
イオン薬局橿原店,634-0837,奈良県橿原市曲川町7-20-1,34.5077913,135.7632758,,,,,,,,0744-25-8937,0744-25-8938
平井薬局,106-0032,東京都港区六本木3-7-1　ｻﾞﾛｯﾎﾟﾝｷﾞ東京201,35.6640968,139.7346259,,,,,,,,03-6441-0651,03-6441-0652
アイン薬局鶴見中央店,230-0051,神奈川県横浜市鶴見区鶴見中央3-19-11　ｺｺﾌｧﾝ横浜鶴見1F,35.5096369,139.6830815,,,,,,,,045-947-2555,045-947-2556
スギドラック上井草店,167-0023,東京都杉並区上井草2-3-2,35.7193224,139.6094076,,,,,,,,03-6913-9531,03-6913-9532
マツモトキヨシ永福町店,168-0063,東京都杉並区和泉3-5-5,35.6764241,139.6441674,,,,,,,,03-3324-5030,03-3324-5030
クリエイト薬局横浜別所5丁目店,232-0064,神奈川県横浜市南区別所5-2-27,35.4134049,139.5872169,,,,,,,,045-730-4025,045-730-4026
鶴見駅前薬局,230-0051,神奈川県横浜市鶴見区鶴見中央1-2-1-5F,35.5083221,139.6770071,,,,,,,,045-510-3768,045-510-3778
ウエルシア流山薬局,270-0176,千葉県流山市加1-13-5,35.8610905,139.9053401,,,,,,,,04-7150-1320,04-7140-7156
ココカラファイン薬局大岡山駅前店,145-0062,東京都大田区北千束1-41-8,35.6085,139.6865809,,,,,,,,03-6421-1748,03-6421-1749
スギ薬局高田馬場店,169-0075,東京都新宿区高田馬場1-4-15　大樹生命高田馬場ﾋﾞﾙ1F,35.7114006,139.7092045,,,,,,,,03-5155-8910,03-3209-0180
スギ薬局平塚西店,255-0001,神奈川県中郡大磯町高麗3-3-8,35.3255703,139.3308599,,,,,,,,080-7127-9640,0463-74-5196
アイン薬局大久保店,160-0021,東京都新宿区歌舞伎町2-39-7,35.6971142,139.7019569,,,,,,,,03-6457-6985,03-5155-0939
洗足いちょう通り薬局,152-0012,東京都目黒区洗足2-6-10　洗足ｽｸｴｱﾋﾞﾙ1F,35.6108175,139.6944146,,,,,,,,03-6303-3815,03-6303-3816
薬局ナチュラルメディクス南千住店,116-0003,東京都荒川区南千住7-1-1　ｱｸﾚｽﾃｨ南千住103,35.7330701,139.7982023,,,,,,,,03-3807-3855,03-3807-3856
ココカラファイン薬局府中駅前店,183-0055,東京都府中市府中町1-1-2　ﾋｭｰﾘｯｸ府中ﾋﾞﾙ,35.6728119,139.4795361,,,,,,,,042-367-6150,042-367-6151
そうごう薬局トレッサ横浜店,222-0002,神奈川県横浜市港北区師岡町700　ﾄﾚｯｻ横浜南棟1階,35.5241344,139.6457812,,,,,,,,045-533-5121,045-542-5222
日本調剤勝どき薬局,104-0054,東京都中央区勝どき4-2-14-1F,35.6579697,139.7762075,,,,,,,,03-6219-0201,03-6219-0202
日本調剤練馬北町薬局,179-0081,東京都練馬区北町3-16-10　ｿﾗｲｴｱｲﾙ練馬北町1F,35.7684956,139.6508277,,,,,,,,03-6906-5881,03-6906-5882
スギドラック江東橋南店,130-0022,東京都墨田区江東橋5-5-3　NKﾋﾞﾙ2F,35.6897975,139.8110695,,,,,,,,03-6659-4022,03-6659-4022
日本調剤柿の木坂薬局,152-0023,東京都目黒区八雲1-3-6　Ｋ-crossﾋﾞﾙ1F,35.6188479,139.6747275,,,,,,,,03-5726-9931,03-5726-9932
トモズ浜松町店*,105-0013,東京都港区浜松町1-29-10,35.6568924,139.7555532,,,,,,,,03-5402-8684,03-5402-8685
クオール薬局流山おおたかの森店,270-0128,千葉県流山市おおたかの森西1-15-3　COTOE流山おおたかの森2F,35.8725229,139.9212266,,,,,,,,047-193-8178,047-193-8179
ウエルシア流山西平井店,270-0156,千葉県流山市西平井1-31-15,35.8485783,139.909155,,,,,,,,04-7150-2602,04-7150-2603
クオール薬局武蔵小杉南店,211-0016,神奈川県川崎市中原区市ノ坪129　ｾﾌｨﾛﾄの樹1階101号室,35.5722839,139.6599759,,,,,,,,044-872-7589,044-872-7890
日本調剤湯島薬局,113-0034,東京都文京区湯島3-4-13　松田ﾋﾞﾙ1Ｆ,35.7044326,139.7674382,,,,,,,,03-3834-3327,03-3834-3328
あまいろ薬局,321-3226,栃木県宇都宮市ゆいの杜7-9-2,36.5748549,139.9929043,,,,,,,,028-678-2875,028-678-2876
スギ薬局芝大門店,105-0012,東京都港区芝大門2-2-1　Acn芝大門ﾋﾞﾙﾃﾞｨﾝｸﾞ1Ｆ,35.6565933,139.7533489,,,,,,,,03-6435-7676,03-6435-7677
セイムス薬局学芸大学駅前店,152-0004,東京都目黒区鷹番2-19-21-1F,35.6287976,139.6863744,,,,,,,,03-5704-2018,03-5704-2019
マツモトキヨシ立川駅北口店,190-0012,東京都立川市曙町2-13-1 TE曙ﾋﾞﾙ1F,35.6986927,139.4147566,,,,,,,,042-548-3760,042-548-3761
アイセイ薬局森下店,135-0004,東京都江東区森下3-20-6,35.6880516,139.8026076,,,,,,,,03-5669-6138,03-5669-6139
アイン薬局目黒店,153-0065,東京都目黒区中町2-30-5　敦岡ﾋﾞﾙ1F,35.6313597,139.693957,,,,,,,,03-5768-6260,03-5768-6261
スギドラッグ南行徳店,272-0143,千葉県市川市相之川4-9-1,35.6735651,139.9010114,,,,,,,,047-702-5763,047-702-5764
あさくさ薬局駒形店,111-0043,東京都台東区駒形1-10-6　1階,35.7088156,139.7944275,,,,,,,,03-6802-7577,03-6802-7701
さいとう調剤薬局,520-3248,滋賀県湖南市菩提寺西1-9-23-102,35.0368285,136.0604938,,,,,,,,07-4871-9163,07-4874-9176
スギ薬局伊奈店,362-0813,埼玉県北足立郡伊奈町学園2-188-1,36.0107015,139.6134344,,,,,,,,048-720-7570,048-720-7571
ダイエー神戸三宮店薬局,651-0096,兵庫県神戸市中央区雲井通6-1-15　ｻﾝｼﾃｨﾋﾞﾙ1Ｆ,34.6947474,135.1966532,,,,,,,,078-291-0491,078-291-0493
椿森グリーン薬局,260-0042,千葉県千葉市中央区椿森2-18-15,35.6210395,140.1207336,,,,,,,,043-239-9337,043-239-9338
フレンド薬局沖野,984-0831,宮城県仙台市若林区沖野5-3-13,38.2231937,140.9102718,,,,,,,,022-781-3538,022-781-3537
補生堂薬局,299-5102,千葉県夷隅郡御宿町久保2221-4,35.1868417,140.3556065,,,,,,,,0470-68-2097,0470-68-7500
コスモス薬局高蔵寺店,487-0021,愛知県春日井市東神明町1-5-4,35.2737756,137.0250084,,,,,,,,0568-53-0521,0568-53-0522
イオン薬局イオンスタイル座間,252-0012,神奈川県座間市広野台2-10-4-2F,35.5006,139.4251567,,,,,,,,046-259-2636,046-259-2637
ココカラファイン薬局ハートアイランド店,123-0865,東京都足立区新田3-34-5　日土地ﾋﾞﾙ1Ｆ,35.7697689,139.7473349,,,,,,,,03-5902-3543,03-5902-3544
ドラッグセイムス西新宿6丁目店,160-0023,東京都新宿区西新宿6-16-6　ﾀﾂﾐﾋﾞﾙ1F,35.6917166,139.6877474,,,,,,,,03-6302-3293,03-6302-3294
日本調剤ザガーデン薬局,211-0063,神奈川県川崎市中原区小杉町2-228-1　ﾊﾟｰｸｼﾃｨ武蔵小杉ｻﾞｶﾞｰﾃﾞﾝ　ﾀﾜｰｽﾞｳｪｽﾄＷ1,35.5777384,139.6550573,,,,,,,,044-543-9002,044-543-9003
かちどき薬局向島店,131-0041,東京都墨田区八広1-4-4,35.7211156,139.8219727,,,,,,,,03-3613-4691,03-3613-3825
スギドラッグ伏見御園店,460-0008,愛知県名古屋市栄1-4-5,35.3051446,136.7981356,,,,,,,,052-211-9642,052-211-9643
マエノ薬局赤羽駅前店,115-0055,東京都北区赤羽西1-6-1,35.7779547,139.7193021,,,,,,,,03-5948-6822,03-5948-6823
ウエルシア宇都宮今泉新町店,321-0961,栃木県宇都宮市今泉新町260-6,36.5719579,139.9141869,,,,,,,,028-664-1859,028-664-1858
なの花薬局本町えびす店,723-0062,広島県三原市本町1-9-9,34.4010068,133.0772274,,,,,,,,0848-60-1318,0848-36-5313
ペンギン薬局,001-0907,北海道札幌市北区新琴似7条14-4-20,43.1232454,141.3114183,,,,,,,,011-765-5551,011-765-5552
竹内薬局森下店,130-0023,東京都墨田区立川1-11-5,35.6911943,139.7983821,,,,,,,,03-3633-4381,03-3633-4382
クオール薬局宇都宮越戸店,321-0951,栃木県宇都宮市越戸町3-15-25,36.5714605,139.9264973,,,,,,,,028-683-2311,028-663-2345
ロングス薬局土気駅前店,267-0066,千葉県千葉市緑区あすみが丘1-1-6,35.530295,140.2703342,,,,,,,,043-294-8021,043-294-8677
正明薬局三日町店,989-6154,宮城県大崎市古川三日町1-3-23,38.5749621,140.9558937,,,,,,,,0229-22-6361,0229-22-7107
あるも薬局岩槻駅前店,339-0057,埼玉県さいたま市岩槻区本町1-1-2,35.949524,139.6924303,,,,,,,,048-731-8556,048-731-8557
清水薬局,157-0067,東京都世田谷区喜多見9-1-7-B1,35.6371805,139.5882769,,,,,,,,03-3488-9031,03-3488-9032
日本調剤千歳船橋薬局,156-0055,東京都世田谷区船橋1-1-5,35.6474801,139.6240401,,,,,,,,03-5426-2263,03-5426-2264
はなまる薬局上星川店,240-0042,神奈川県横浜市保土ケ谷区上星川3-2-10-205,35.4677882,139.5794101,,,,,,,,045-372-3066,045-373-5227
ぱんだ薬局瀬田店,520-2145,滋賀県大津市大将軍3-24-8,34.9917912,135.9277903,,,,,,,,077-536-5038,077-536-5848
志宝薬局方南町店,168-0063,東京都杉並区和泉4-50-15,35.6827325,139.6561897,,,,,,,,03-6383-1260,03-6383-2953
日本調剤広大前薬局,734-0001,広島県広島市南区出汐1-5-15　岩本ﾋﾞﾙ1F,34.3799479,132.476965,,,,,,,,082-250-3215,082-250-3216
早川薬局,248-0016,神奈川県鎌倉市長谷2-15-20,35.3112386,139.5356564,,,,,,,,0467-22-0010,0467-23-9508
横浜東戸塚長治薬局,244-0801,神奈川県横浜市戸塚区品濃町550-3,35.4312179,139.5598423,,,,,,,,045-824-4751,045-824-4790
小川西町調剤薬局,187-0035,東京都小平市小川西町2-25-15　糟谷店舗1F,35.7400945,139.4602054,,,,,,,,042-344-6006,042-344-6006
カワチ薬品あすと長町店調剤店,982-0007,宮城県仙台市太白区あすと長町3-12-20,38.2177935,140.8844776,,,,,,,,022-304-2640,022-304-2641
ハックドラッグサクラス戸塚薬局,244-0003,神奈川県横浜市戸塚区戸塚町4253-1　ｻｸﾗｽ戸塚1F,35.4011384,139.5309152,,,,,,,,045-869-3589,045-869-2772
イオン薬局八千代緑が丘店,276-0049,千葉県八千代市緑が丘2-1-3,35.7278679,140.0731698,,,,,,,,047-458-5258,047-458-5259
ウエルシアイオンフードスタイル小平店,187-0031,東京都小平市小川東町2-12-1,35.7432707,139.4675057,,,,,,,,042-349-3705,042-349-3708
ウエルシア宇都宮今泉新町店,321-0961,栃木県宇都宮市今泉新町260-6　店内ウエルシア宇都宮,36.571888,139.9143244,,,,,,,,028-664-1859,028-664-1858
クリエイトSD横浜天王町店*,240-0004,神奈川県横浜市保土ケ谷区岩間町1-1-9　保土ケ谷矢島ﾋﾞﾙ,35.4537667,139.6038367,,,,,,,,045-331-2121,045-348-8533
ウエルシア小田原中町店,250-0005,神奈川県小田原市中町3-4-28,35.2574619,139.1661521,,,,,,,,0465-21-6017,0465-21-6073
セイムス鶴川台薬局,195-0057,東京都町田市真光寺2-37-12,35.6003032,139.469158,,,,,,,,042-708-1860,042-708-1861
杏林堂薬局藤枝田沼店,426-0061,静岡県藤枝市田沼4-13-11,34.8413517,138.2564788,,,,,,,,054-636-7011,0120-77-5737
どらっぐぱぱす東砂店,136-0074,東京都江東区東砂7-19-15,35.6730167,139.8360779,,,,,,,,03-5617-3211,03-5617-3212
どらっぐぱぱす武蔵小杉店,211-0012,神奈川県川崎市中原区中丸子13-21　LROCKS1F,35.5716068,139.6628803,,,,,,,,044-411-2105,044-411-2137
イオン薬局イオンスタイル四條畷店,575-0001,大阪府四條畷市砂4-3-2　ｲｵﾝｽﾀｲﾙ四條畷1F,34.7470285,135.6305973,,,,,,,,072-803-0341,072-803-0342
ウエルシア三鷹野崎店,181-0014,東京都三鷹市野崎1-16-5　ウエルシア三鷹野崎店内,35.6834716,139.5516175,,,,,,,,0422-70-2707,0422-70-2708
かえで薬局野村店,981-3124,宮城県仙台市泉区野村字桂島東1-6,38.3280729,140.8675076,,,,,,,,022-725-7857,022-725-7858
ウエルシア薬局越谷登戸店,343-0846,埼玉県越谷市登戸町32-30,35.8718296,139.7956995,,,,,,,,048-990-3328,048-990-6137
クオール薬局ララ2号店,350-0001,埼玉県川越市古谷上988-1,35.9171517,139.5182758,,,,,,,,049-230-1389,0120-599-901
日本メディカル広尾中央薬局,107-0062,東京都港区南青山7-14-6,35.656743,139.717921,,,,,,,,03-5774-0630,03-5774-0670
ユタカ薬局彦根高宮店,522-0201,滋賀県彦根市高宮町1558　ﾄﾞﾗｯｸﾞﾕﾀｶ彦根高宮店内,35.2404735,136.258094,,,,,,,,0749-22-1875,0120-30-0157
イオン薬局東雲店,135-0062,江東区東雲1-9-10　ｲｵﾝ東雲店内,35.6485619,139.8021524,,,,,,,,03-3531-3620,03-6221-3406
ウエルシア宇都宮テクノポリス店,321-3226,栃木県宇都宮市ゆいの杜5-26-29,36.5668095,140.0017982,,,,,,,,028-670-8330,028-670-8340
ドラッグセイムス芸濃椋本店,514-2211,三重県津市芸濃町椋本2933,34.8072719,136.4417859,,,,,,,,059-265-5502,059-266-1171
グラム調剤薬局中野店,164-0001,東京都中野区中野1-4-5　GRAND CASA中野坂上1F,35.7014669,139.6788645,,,,,,,,03-3360-9661,03-3360-9662
信濃屋薬局川崎店,940-0864,新潟県長岡市川崎6-1289,37.4558496,138.8732672,,,,,,,,0258-31-1117,0258-31-1118
吉田島薬局,258-0021,神奈川県足柄上郡開成町吉田島370,35.3353712,139.1254786,,,,,,,,0465-82-9997,0465-82-9998
かえで薬局(大阪),547-0011,大阪府大阪市平野区長吉出戸7-14-20-1Ｆ,34.6109145,135.5768065,,,,,,,,06-6718-5755,06-6718-5766
共栄堂薬局柏崎店,945-1341,新潟県柏崎市茨目1-3-18,37.3629639,138.5784721,,,,,,,,0257-47-7718,0257-47-7719
トリモ薬局,108-0075,東京都港区港南2-16-1　品川ｲｰｽﾄﾜﾝﾀﾜｰ3Ｆ,35.6280299,139.7407407,,,,,,,,03-6718-2938,03-6718-2899
トモズラスカ茅ヶ崎店,253-0043,神奈川県茅ヶ崎市元町1-1　ﾗｽｶ茅ヶ崎2Ｆ,35.3305661,139.4062218,,,,,,,,0467-82-3961,0467-84-1327
